predicted_class,probability,class_name,created_at,input_data
1,0.5215172310897844,,2026-07-01 18:33:36.202648+00:00,"{'features': [6.0, 3.9, 3.5, 1.8]}"
1,0.9192780509872529,,2026-07-01 18:33:36.108624+00:00,"{'features': [5.5, 2.6, 4.6, 0.1]}"
1,0.6912399420015574,,2026-07-01 18:33:36.030103+00:00,"{'features': [5.9, 3.4, 3.0, 1.9]}"
1,0.43974133886527766,,2026-07-01 18:33:35.954191+00:00,"{'features': [4.4, 3.1, 4.4, 1.7]}"
2,0.8810054055853135,,2026-07-01 18:33:35.876659+00:00,"{'features': [7.1, 3.1, 6.8, 1.6]}"
1,0.9614003642287252,,2026-07-01 18:33:35.801578+00:00,"{'features': [7.2, 3.3, 3.9, 0.3]}"
1,0.7764492773635112,,2026-07-01 18:33:35.723963+00:00,"{'features': [7.4, 3.9, 1.5, 1.8]}"
0,0.5227582914486725,,2026-07-01 18:33:35.645812+00:00,"{'features': [5.7, 3.9, 5.8, 0.2]}"
2,0.493834431998045,,2026-07-01 18:33:35.568812+00:00,"{'features': [6.0, 3.8, 6.0, 1.5]}"
1,0.9748317013612998,,2026-07-01 18:33:35.491709+00:00,"{'features': [7.2, 2.2, 5.6, 0.5]}"
1,0.5230872952379948,,2026-07-01 18:33:35.414280+00:00,"{'features': [5.8, 3.3, 1.2, 2.2]}"
1,0.6331958477158246,,2026-07-01 18:33:35.338431+00:00,"{'features': [7.7, 3.6, 4.0, 1.9]}"
2,0.6161591061979622,,2026-07-01 18:33:35.259654+00:00,"{'features': [7.6, 2.7, 2.6, 2.4]}"
0,0.8264091639052527,,2026-07-01 18:33:35.182682+00:00,"{'features': [4.4, 3.7, 5.7, 0.7]}"
2,0.7812615288486844,,2026-07-01 18:33:35.104770+00:00,"{'features': [5.0, 3.3, 5.1, 2.0]}"
2,0.6222341918036666,,2026-07-01 18:33:35.021005+00:00,"{'features': [7.6, 2.7, 4.0, 2.0]}"
1,0.9051823624023889,,2026-07-01 18:33:34.936318+00:00,"{'features': [7.3, 3.7, 2.7, 1.6]}"
1,0.9398875366709446,,2026-07-01 18:33:34.852418+00:00,"{'features': [6.4, 2.9, 3.5, 0.5]}"
0,0.6760235278293056,,2026-07-01 18:33:34.767383+00:00,"{'features': [6.1, 3.9, 3.8, 0.5]}"
1,0.886628669408872,,2026-07-01 18:33:34.679399+00:00,"{'features': [5.3, 2.5, 4.0, 1.3]}"
1,0.9805029451515638,,2026-07-01 18:33:34.553669+00:00,"{'features': [7.7, 2.5, 2.4, 1.4]}"
0,0.9810913120257749,,2026-07-01 18:33:34.471031+00:00,"{'features': [4.9, 4.3, 3.8, 0.9]}"
0,0.8828099980749825,,2026-07-01 18:33:34.384264+00:00,"{'features': [6.4, 4.3, 2.6, 0.9]}"
2,0.792351726054466,,2026-07-01 18:33:34.316306+00:00,"{'features': [7.4, 3.6, 6.2, 1.7]}"
1,0.9255800109302298,,2026-07-01 18:33:34.231391+00:00,"{'features': [6.7, 3.4, 3.9, 1.2]}"
2,0.9887952914851589,,2026-07-01 18:33:34.147157+00:00,"{'features': [4.5, 2.3, 6.3, 2.2]}"
1,0.823654853788215,,2026-07-01 18:33:34.063961+00:00,"{'features': [5.7, 2.7, 2.0, 1.3]}"
1,0.9863934920895573,,2026-07-01 18:33:34.017680+00:00,"{'features': [7.8, 2.4, 5.2, 0.5]}"
2,0.9860840581989327,,2026-07-01 18:33:33.979717+00:00,"{'features': [6.0, 2.4, 6.5, 2.1]}"
1,0.9902947202813515,,2026-07-01 18:33:33.935006+00:00,"{'features': [7.0, 2.0, 5.4, 0.3]}"
2,0.5172942107839194,,2026-07-01 18:33:33.895078+00:00,"{'features': [4.8, 4.2, 5.3, 2.1]}"
1,0.6757514015738918,,2026-07-01 18:33:33.848431+00:00,"{'features': [5.3, 3.3, 5.5, 0.2]}"
1,0.844880687103124,,2026-07-01 18:33:33.811771+00:00,"{'features': [5.7, 2.3, 5.5, 1.0]}"
0,0.5085599993044756,,2026-07-01 18:33:33.809766+00:00,"{'features': [4.7, 2.9, 4.3, 0.4]}"
1,0.980144607770923,,2026-07-01 18:33:33.765219+00:00,"{'features': [5.6, 2.5, 6.1, 0.1]}"
2,0.9817205870937963,,2026-07-01 18:33:33.727488+00:00,"{'features': [6.0, 4.3, 6.7, 2.3]}"
0,0.9041830506282392,,2026-07-01 18:33:33.726988+00:00,"{'features': [5.0, 3.6, 3.0, 0.9]}"
0,0.5890356678939318,,2026-07-01 18:33:33.683732+00:00,"{'features': [4.6, 2.6, 2.2, 1.1]}"
1,0.9588027107047976,,2026-07-01 18:33:33.645865+00:00,"{'features': [6.0, 2.1, 5.6, 0.6]}"
0,0.9936898126903732,,2026-07-01 18:33:33.643791+00:00,"{'features': [4.5, 4.1, 3.0, 0.7]}"
1,0.9426777458190242,,2026-07-01 18:33:33.600777+00:00,"{'features': [6.4, 2.9, 3.1, 0.9]}"
1,0.9662684217011895,,2026-07-01 18:33:33.560607+00:00,"{'features': [7.8, 3.8, 4.5, 0.3]}"
0,0.839305408396964,,2026-07-01 18:33:33.533203+00:00,"{'features': [4.3, 3.0, 3.1, 0.9]}"
0,0.7366566480590216,,2026-07-01 18:33:33.477070+00:00,"{'features': [4.4, 3.2, 3.6, 1.4]}"
1,0.8105614422654912,,2026-07-01 18:33:33.448964+00:00,"{'features': [6.0, 2.9, 2.7, 1.9]}"
2,0.803732526103133,,2026-07-01 18:33:33.394972+00:00,"{'features': [7.1, 2.7, 6.8, 1.4]}"
2,0.947563433778609,,2026-07-01 18:33:33.368249+00:00,"{'features': [6.6, 4.1, 6.7, 2.0]}"
2,0.5975640614331332,,2026-07-01 18:33:33.313792+00:00,"{'features': [5.3, 2.8, 2.7, 2.4]}"
1,0.8050211863412838,,2026-07-01 18:33:33.282721+00:00,"{'features': [7.1, 3.7, 5.4, 1.3]}"
1,0.7234155350295849,,2026-07-01 18:33:33.228738+00:00,"{'features': [4.3, 2.9, 6.3, 0.5]}"
2,0.7374860109640287,,2026-07-01 18:33:33.198671+00:00,"{'features': [6.5, 2.5, 6.4, 1.4]}"
0,0.803003672421497,,2026-07-01 18:33:33.147129+00:00,"{'features': [4.4, 2.8, 2.7, 0.7]}"
1,0.8789823998066767,,2026-07-01 18:33:33.113664+00:00,"{'features': [4.9, 2.0, 3.3, 0.1]}"
1,0.9973674154680443,,2026-07-01 18:33:33.064637+00:00,"{'features': [7.7, 2.6, 3.7, 0.3]}"
1,0.7914796038285062,,2026-07-01 18:33:33.029040+00:00,"{'features': [7.4, 4.2, 3.0, 1.6]}"
1,0.9946616989840892,,2026-07-01 18:33:32.983122+00:00,"{'features': [6.9, 2.1, 2.3, 0.8]}"
1,0.9816995319178604,,2026-07-01 18:33:32.945627+00:00,"{'features': [6.4, 2.6, 3.9, 0.6]}"
1,0.6125450153018008,,2026-07-01 18:33:32.903362+00:00,"{'features': [4.5, 3.2, 6.0, 0.8]}"
1,0.7391242752698817,,2026-07-01 18:33:32.861972+00:00,"{'features': [5.2, 2.3, 2.0, 0.6]}"
2,0.920745571013785,,2026-07-01 18:33:32.819793+00:00,"{'features': [7.3, 2.7, 5.9, 1.9]}"
1,0.7588369999204881,,2026-07-01 18:33:32.778816+00:00,"{'features': [6.8, 3.7, 2.4, 1.5]}"
2,0.7209992638840671,,2026-07-01 18:33:32.736993+00:00,"{'features': [7.5, 3.1, 3.2, 2.4]}"
2,0.751355845229105,,2026-07-01 18:33:32.696829+00:00,"{'features': [5.9, 2.8, 5.6, 1.7]}"
1,0.9054120768810844,,2026-07-01 18:33:32.654298+00:00,"{'features': [5.3, 2.3, 2.4, 1.3]}"
2,0.6983841616681916,,2026-07-01 18:33:32.609977+00:00,"{'features': [5.0, 2.1, 3.3, 2.2]}"
0,0.7359881292695823,,2026-07-01 18:33:32.571037+00:00,"{'features': [5.5, 3.6, 3.5, 0.7]}"
1,0.979226805603534,,2026-07-01 18:33:32.526398+00:00,"{'features': [6.1, 2.6, 5.2, 0.5]}"
2,0.9537387768062133,,2026-07-01 18:33:32.488598+00:00,"{'features': [5.6, 4.1, 5.6, 2.4]}"
1,0.887333178420376,,2026-07-01 18:33:32.441981+00:00,"{'features': [7.6, 3.9, 2.5, 1.4]}"
1,0.9380340379892912,,2026-07-01 18:33:32.405467+00:00,"{'features': [5.8, 2.2, 6.7, 0.4]}"
0,0.9845134944538174,,2026-07-01 18:33:32.358883+00:00,"{'features': [4.5, 3.1, 1.1, 0.2]}"
1,0.8434959221159132,,2026-07-01 18:33:32.275107+00:00,"{'features': [6.3, 3.4, 3.5, 1.2]}"
1,0.8132218824546551,,2026-07-01 18:33:32.188507+00:00,"{'features': [7.0, 3.4, 1.0, 2.4]}"
1,0.8052042380841257,,2026-07-01 18:33:32.103561+00:00,"{'features': [5.2, 3.2, 5.6, 0.8]}"
0,0.8874148582286223,,2026-07-01 18:33:32.021110+00:00,"{'features': [6.0, 4.0, 3.4, 0.1]}"
0,0.9902849310803015,,2026-07-01 18:33:31.937179+00:00,"{'features': [5.5, 4.3, 1.7, 0.9]}"
2,0.9028073014531679,,2026-07-01 18:33:31.854143+00:00,"{'features': [6.5, 3.1, 6.3, 1.8]}"
1,0.7565721964923352,,2026-07-01 18:33:31.753322+00:00,"{'features': [6.3, 4.0, 6.2, 0.2]}"
1,0.9700276057306212,,2026-07-01 18:33:31.669114+00:00,"{'features': [7.5, 3.6, 4.3, 0.6]}"
2,0.7538066470418031,,2026-07-01 18:33:31.584933+00:00,"{'features': [5.1, 3.3, 4.0, 2.3]}"
2,0.9029507781424375,,2026-07-01 18:33:31.504227+00:00,"{'features': [6.3, 3.7, 6.3, 1.9]}"
2,0.5327986264137133,,2026-07-01 18:33:31.419843+00:00,"{'features': [5.9, 2.9, 2.5, 2.4]}"
0,0.8784162777010167,,2026-07-01 18:33:31.337197+00:00,"{'features': [4.6, 2.9, 1.2, 1.3]}"
1,0.652560224595304,,2026-07-01 18:33:31.254569+00:00,"{'features': [7.8, 2.4, 1.9, 2.3]}"
1,0.9683007936218043,,2026-07-01 18:33:31.169179+00:00,"{'features': [5.8, 2.5, 4.3, 0.5]}"
1,0.9882508341691666,,2026-07-01 18:33:31.087795+00:00,"{'features': [7.5, 3.0, 3.3, 0.9]}"
1,0.9344113282893163,,2026-07-01 18:33:31.004346+00:00,"{'features': [7.8, 2.7, 3.9, 1.3]}"
1,0.6018388279887394,,2026-07-01 18:33:30.920070+00:00,"{'features': [4.8, 3.1, 5.3, 0.4]}"
1,0.9825272769095099,,2026-07-01 18:33:30.836461+00:00,"{'features': [7.4, 2.1, 1.4, 1.6]}"
1,0.7771195686989891,,2026-07-01 18:33:30.751792+00:00,"{'features': [7.1, 3.6, 6.2, 1.1]}"
1,0.8597419352590766,,2026-07-01 18:33:30.652052+00:00,"{'features': [7.5, 4.1, 3.4, 1.2]}"
0,0.7481536383219999,,2026-07-01 18:33:30.551317+00:00,"{'features': [5.5, 4.3, 4.9, 1.4]}"
1,0.5906275922699601,,2026-07-01 18:33:30.467358+00:00,"{'features': [6.9, 3.2, 6.7, 1.1]}"
1,0.731566229847124,,2026-07-01 18:33:30.381923+00:00,"{'features': [7.5, 3.9, 2.1, 0.9]}"
0,0.6043943595853185,,2026-07-01 18:33:30.298252+00:00,"{'features': [6.8, 4.2, 3.9, 0.3]}"
1,0.957537925440552,,2026-07-01 18:33:30.212749+00:00,"{'features': [5.6, 2.6, 4.8, 0.6]}"
0,0.9287997572514841,,2026-07-01 18:33:30.130656+00:00,"{'features': [4.6, 3.6, 4.3, 0.3]}"
1,0.9563240211838296,,2026-07-01 18:33:30.047634+00:00,"{'features': [6.2, 2.5, 3.4, 0.1]}"
1,0.9053399671477697,,2026-07-01 18:33:29.966416+00:00,"{'features': [4.8, 2.6, 5.9, 0.6]}"
1,0.9536361833934838,,2026-07-01 18:33:29.879100+00:00,"{'features': [6.5, 2.5, 2.4, 0.3]}"
2,0.9098181395341115,,2026-07-01 18:33:29.796920+00:00,"{'features': [6.7, 4.2, 6.3, 2.0]}"
1,0.8009212531998023,,2026-07-01 18:33:29.711141+00:00,"{'features': [4.4, 2.0, 2.1, 1.5]}"
2,0.584324676586587,,2026-07-01 18:33:29.627069+00:00,"{'features': [7.5, 3.0, 6.8, 1.2]}"
2,0.916195565917019,,2026-07-01 18:33:29.542788+00:00,"{'features': [5.8, 4.3, 5.3, 2.4]}"
2,0.6177430600823407,,2026-07-01 18:33:29.458319+00:00,"{'features': [4.3, 3.1, 4.9, 1.9]}"
0,0.9811134119293828,,2026-07-01 18:33:18.486379+00:00,"{'features': [5.2, 4.1, 2.8, 0.6]}"
0,0.9782353359885957,,2026-07-01 18:33:18.401975+00:00,"{'features': [4.6, 3.9, 2.7, 1.3]}"
1,0.7992822574138996,,2026-07-01 18:33:18.320338+00:00,"{'features': [5.7, 2.6, 2.2, 0.7]}"
1,0.5345318463071742,,2026-07-01 18:33:18.233702+00:00,"{'features': [5.9, 2.5, 3.4, 2.0]}"
1,0.5908597663790787,,2026-07-01 18:33:18.151926+00:00,"{'features': [5.4, 3.1, 2.0, 2.1]}"
1,0.5879153335044255,,2026-07-01 18:33:18.067125+00:00,"{'features': [4.8, 2.7, 3.3, 0.8]}"
1,0.904935195924249,,2026-07-01 18:33:17.981065+00:00,"{'features': [6.7, 2.9, 1.5, 1.1]}"
1,0.8708089249309121,,2026-07-01 18:33:17.898648+00:00,"{'features': [6.6, 3.4, 4.0, 0.4]}"
1,0.5077654895884042,,2026-07-01 18:33:17.815682+00:00,"{'features': [7.3, 3.3, 4.6, 1.8]}"
1,0.9749179608080537,,2026-07-01 18:33:17.728614+00:00,"{'features': [5.7, 2.5, 6.6, 0.2]}"
1,0.8849597917439938,,2026-07-01 18:33:17.645488+00:00,"{'features': [7.2, 2.2, 2.4, 1.8]}"
1,0.7123080707669465,,2026-07-01 18:33:17.559516+00:00,"{'features': [7.1, 3.0, 2.0, 2.3]}"
1,0.6018553911590683,,2026-07-01 18:33:17.476337+00:00,"{'features': [6.5, 4.0, 3.8, 1.1]}"
1,0.6314747327337977,,2026-07-01 18:33:17.390811+00:00,"{'features': [7.2, 3.3, 3.5, 2.0]}"
1,0.9376422227312554,,2026-07-01 18:33:17.303685+00:00,"{'features': [6.8, 3.1, 5.4, 0.9]}"
1,0.7108272400197366,,2026-07-01 18:33:17.171813+00:00,"{'features': [7.3, 4.0, 1.8, 1.7]}"
1,0.9940616913409218,,2026-07-01 18:33:17.088886+00:00,"{'features': [7.3, 2.3, 4.4, 0.5]}"
2,0.8351659723825019,,2026-07-01 18:33:17.004487+00:00,"{'features': [7.5, 3.8, 5.5, 2.0]}"
0,0.9691966058276247,,2026-07-01 18:33:16.906632+00:00,"{'features': [4.8, 3.5, 2.0, 0.7]}"
1,0.6483839125069759,,2026-07-01 18:33:16.821887+00:00,"{'features': [7.6, 3.9, 2.2, 0.3]}"
1,0.6531457592123389,,2026-07-01 18:33:16.737660+00:00,"{'features': [4.8, 2.1, 6.6, 0.9]}"
1,0.7406304761376992,,2026-07-01 18:33:16.652713+00:00,"{'features': [6.4, 4.0, 6.0, 0.1]}"
1,0.6307591300657183,,2026-07-01 18:33:16.571151+00:00,"{'features': [4.7, 3.2, 5.8, 0.6]}"
0,0.9673960727153891,,2026-07-01 18:33:16.487434+00:00,"{'features': [4.6, 3.9, 4.7, 0.1]}"
0,0.6544934856920575,,2026-07-01 18:33:16.399890+00:00,"{'features': [4.8, 4.3, 6.0, 1.6]}"
2,0.9898856314402655,,2026-07-01 18:33:16.272031+00:00,"{'features': [6.1, 2.2, 6.3, 2.2]}"
1,0.9808563762806104,,2026-07-01 18:33:16.188406+00:00,"{'features': [6.9, 3.0, 6.0, 0.4]}"
2,0.9840742183605892,,2026-07-01 18:33:16.103754+00:00,"{'features': [4.6, 2.6, 5.5, 2.4]}"
0,0.9905531020857821,,2026-07-01 18:33:16.021228+00:00,"{'features': [4.4, 4.3, 4.9, 0.3]}"
1,0.9872212343899448,,2026-07-01 18:33:15.922816+00:00,"{'features': [7.8, 3.3, 5.5, 0.5]}"
1,0.7345627522078134,,2026-07-01 18:33:15.835881+00:00,"{'features': [5.1, 2.4, 1.8, 1.2]}"
1,0.9255514292843225,,2026-07-01 18:33:15.751218+00:00,"{'features': [5.0, 2.2, 3.7, 0.7]}"
2,0.9947533823424396,,2026-07-01 18:33:15.653282+00:00,"{'features': [7.8, 2.2, 6.8, 2.2]}"
2,0.7659013937706637,,2026-07-01 18:33:15.549826+00:00,"{'features': [7.4, 3.6, 4.7, 2.1]}"
0,0.8566701600789276,,2026-07-01 18:33:15.465821+00:00,"{'features': [5.8, 3.5, 2.0, 0.4]}"
1,0.9935525736513542,,2026-07-01 18:33:15.366481+00:00,"{'features': [6.9, 2.5, 5.5, 0.2]}"
0,0.9462070977984329,,2026-07-01 18:33:15.283156+00:00,"{'features': [4.7, 4.3, 5.3, 1.0]}"
0,0.5737311122986424,,2026-07-01 18:33:15.198404+00:00,"{'features': [4.7, 3.1, 3.4, 1.4]}"
1,0.9970217506295925,,2026-07-01 18:33:15.114277+00:00,"{'features': [7.6, 2.5, 3.4, 0.1]}"
1,0.9495389044050099,,2026-07-01 18:33:15.031827+00:00,"{'features': [7.4, 3.7, 4.5, 1.1]}"
0,0.938499839117766,,2026-07-01 18:33:14.946660+00:00,"{'features': [4.8, 4.3, 5.1, 1.1]}"
1,0.9616647404856415,,2026-07-01 18:33:14.863788+00:00,"{'features': [7.5, 3.0, 1.4, 0.9]}"
0,0.9787136214901333,,2026-07-01 18:33:14.776487+00:00,"{'features': [4.3, 4.2, 3.3, 2.0]}"
0,0.4644366269781012,,2026-07-01 18:33:14.647843+00:00,"{'features': [5.5, 3.6, 3.1, 1.9]}"
2,0.9599103561246352,,2026-07-01 18:33:14.562767+00:00,"{'features': [4.8, 3.8, 6.3, 2.2]}"
1,0.7930289824324236,,2026-07-01 18:33:14.476692+00:00,"{'features': [6.5, 3.6, 4.3, 0.4]}"
0,0.7696190297659796,,2026-07-01 18:33:14.392079+00:00,"{'features': [6.6, 4.3, 1.9, 1.8]}"
1,0.8497619760030374,,2026-07-01 18:33:14.309224+00:00,"{'features': [7.8, 3.4, 6.4, 0.9]}"
1,0.883883988923779,,2026-07-01 18:33:14.223556+00:00,"{'features': [6.6, 2.5, 2.9, 1.7]}"
1,0.9427205804823071,,2026-07-01 18:33:14.139652+00:00,"{'features': [5.3, 2.3, 4.4, 0.1]}"
0,0.5099644101737967,,2026-07-01 18:33:14.055938+00:00,"{'features': [6.7, 4.2, 2.6, 1.8]}"
2,0.5445945148368099,,2026-07-01 18:33:13.974051+00:00,"{'features': [7.1, 3.5, 4.2, 2.0]}"
1,0.8480270535923403,,2026-07-01 18:33:13.872141+00:00,"{'features': [6.4, 3.6, 4.6, 0.7]}"
1,0.5664843240212316,,2026-07-01 18:33:13.770882+00:00,"{'features': [6.0, 2.7, 2.0, 2.4]}"
0,0.9867578493930408,,2026-07-01 18:33:13.681956+00:00,"{'features': [4.6, 3.7, 1.3, 1.4]}"
1,0.6509362740808003,,2026-07-01 18:33:13.598329+00:00,"{'features': [7.8, 3.9, 1.0, 0.9]}"
0,0.9839836975993489,,2026-07-01 18:33:13.517549+00:00,"{'features': [5.4, 4.1, 2.8, 0.1]}"
2,0.7587211141971137,,2026-07-01 18:33:13.431115+00:00,"{'features': [5.6, 3.8, 6.6, 1.6]}"
2,0.9475209266069382,,2026-07-01 18:33:13.347085+00:00,"{'features': [6.7, 3.4, 6.3, 2.0]}"
2,0.9904382635511817,,2026-07-01 18:33:13.262975+00:00,"{'features': [4.8, 2.6, 5.9, 2.4]}"
1,0.987237551693045,,2026-07-01 18:33:13.179316+00:00,"{'features': [6.8, 2.4, 3.0, 0.2]}"
0,0.4943873803969556,,2026-07-01 18:33:13.080721+00:00,"{'features': [4.3, 2.9, 4.6, 0.9]}"
0,0.9904017060820265,,2026-07-01 18:33:12.978698+00:00,"{'features': [4.5, 3.8, 1.0, 1.8]}"
1,0.8802316820961534,,2026-07-01 18:33:12.897121+00:00,"{'features': [5.0, 2.1, 1.8, 1.7]}"
2,0.8720137275765647,,2026-07-01 18:33:12.826821+00:00,"{'features': [4.7, 3.0, 5.4, 2.0]}"
0,0.765263549555501,,2026-07-01 18:33:12.758579+00:00,"{'features': [4.7, 3.1, 2.7, 1.2]}"
1,0.9691688393995115,,2026-07-01 18:33:12.691548+00:00,"{'features': [6.4, 2.8, 4.2, 0.9]}"
0,0.9988207283618025,,2026-07-01 18:33:12.609274+00:00,"{'features': [4.3, 4.1, 2.2, 0.2]}"
2,0.9796993092767479,,2026-07-01 18:33:12.523603+00:00,"{'features': [6.2, 3.5, 6.8, 2.1]}"
1,0.41311902181646326,,2026-07-01 18:33:12.441379+00:00,"{'features': [5.4, 4.2, 6.4, 1.3]}"
2,0.8373653578421738,,2026-07-01 18:33:12.370171+00:00,"{'features': [4.3, 3.5, 5.5, 2.1]}"
1,0.7799211038163498,,2026-07-01 18:33:12.288111+00:00,"{'features': [7.8, 3.7, 1.9, 0.2]}"
2,0.9789865453950115,,2026-07-01 18:33:12.203310+00:00,"{'features': [6.6, 3.9, 6.3, 2.3]}"
1,0.9837249935290991,,2026-07-01 18:33:12.123671+00:00,"{'features': [7.5, 2.2, 4.2, 0.8]}"
2,0.9381746082964008,,2026-07-01 18:33:12.046876+00:00,"{'features': [5.9, 2.7, 5.1, 2.2]}"
1,0.9249943818609707,,2026-07-01 18:33:11.967022+00:00,"{'features': [7.1, 3.6, 5.4, 1.0]}"
2,0.8253775014908712,,2026-07-01 18:33:11.889345+00:00,"{'features': [6.2, 3.7, 6.8, 1.6]}"
1,0.9302984765853856,,2026-07-01 18:33:11.814051+00:00,"{'features': [6.8, 4.0, 6.8, 0.3]}"
1,0.9195245967598609,,2026-07-01 18:33:11.735580+00:00,"{'features': [5.0, 2.1, 6.5, 0.5]}"
2,0.996662153396979,,2026-07-01 18:33:11.657565+00:00,"{'features': [5.8, 2.2, 6.5, 2.4]}"
1,0.8872404833977872,,2026-07-01 18:33:11.579722+00:00,"{'features': [4.8, 2.2, 3.2, 1.3]}"
1,0.6493538569138331,,2026-07-01 18:33:11.501507+00:00,"{'features': [5.4, 2.0, 2.4, 2.1]}"
0,0.42973169316914656,,2026-07-01 18:33:11.425475+00:00,"{'features': [5.4, 3.9, 3.8, 2.1]}"
0,0.8534867078060366,,2026-07-01 18:33:11.346430+00:00,"{'features': [5.8, 3.3, 1.7, 0.1]}"
1,0.9768555393364122,,2026-07-01 18:33:11.257280+00:00,"{'features': [7.8, 2.9, 4.5, 0.9]}"
1,0.9028762468586685,,2026-07-01 18:33:11.176854+00:00,"{'features': [7.3, 4.3, 6.4, 0.8]}"
1,0.9814115218632194,,2026-07-01 18:33:11.100546+00:00,"{'features': [6.4, 2.4, 2.8, 0.9]}"
2,0.968914750512432,,2026-07-01 18:33:11.007698+00:00,"{'features': [4.8, 2.9, 6.5, 2.0]}"
0,0.5309590665988316,,2026-07-01 18:33:10.914664+00:00,"{'features': [5.4, 3.7, 2.6, 2.3]}"
1,0.7444204380805487,,2026-07-01 18:33:10.820428+00:00,"{'features': [7.5, 3.8, 2.2, 0.6]}"
1,0.9828446747962792,,2026-07-01 18:33:10.741177+00:00,"{'features': [7.6, 3.3, 6.5, 0.3]}"
0,0.9873435761644175,,2026-07-01 18:33:10.664199+00:00,"{'features': [4.7, 4.0, 1.7, 1.7]}"
0,0.998491063900578,,2026-07-01 18:33:10.586437+00:00,"{'features': [4.8, 4.1, 1.1, 0.4]}"
0,0.8610063123703918,,2026-07-01 18:33:10.510023+00:00,"{'features': [4.5, 3.1, 3.2, 0.6]}"
1,0.6019066697614083,,2026-07-01 18:33:10.432543+00:00,"{'features': [5.8, 3.4, 2.3, 2.1]}"
1,0.9731853182720404,,2026-07-01 18:33:10.353189+00:00,"{'features': [6.9, 3.4, 5.5, 0.4]}"
1,0.5350365965657443,,2026-07-01 18:33:10.276561+00:00,"{'features': [5.3, 3.3, 6.2, 1.3]}"
1,0.831998854152439,,2026-07-01 18:33:10.196092+00:00,"{'features': [7.7, 2.8, 4.8, 1.3]}"
2,0.5180674664624151,,2026-07-01 18:33:10.112550+00:00,"{'features': [5.5, 2.2, 4.8, 1.6]}"
1,0.9089734224020314,,2026-07-01 18:33:10.027782+00:00,"{'features': [6.5, 3.3, 3.5, 1.2]}"
1,0.46967230880739275,,2026-07-01 18:33:09.945126+00:00,"{'features': [4.5, 2.8, 2.6, 2.1]}"
0,0.5201695591428512,,2026-07-01 18:33:09.861677+00:00,"{'features': [6.7, 4.0, 2.0, 1.7]}"
1,0.5276671827673715,,2026-07-01 18:33:09.778002+00:00,"{'features': [6.6, 4.0, 3.1, 1.2]}"
1,0.41187185005312815,,2026-07-01 18:33:09.693931+00:00,"{'features': [4.6, 3.2, 4.5, 1.8]}"
2,0.8718205415306226,,2026-07-01 18:33:09.606928+00:00,"{'features': [7.5, 3.7, 4.3, 2.4]}"
1,0.9273169708145691,,2026-07-01 18:33:09.522366+00:00,"{'features': [6.3, 2.3, 1.6, 0.3]}"
2,0.9509950323724905,,2026-07-01 18:33:09.440304+00:00,"{'features': [4.4, 3.6, 5.8, 2.3]}"
1,0.7912851095008521,,2026-07-01 18:33:09.357050+00:00,"{'features': [5.0, 2.4, 2.4, 1.2]}"
2,0.8485528568907158,,2026-07-01 18:33:09.276016+00:00,"{'features': [7.2, 4.1, 6.1, 1.9]}"
2,0.7379245694326728,,2026-07-01 18:33:09.192895+00:00,"{'features': [5.0, 2.6, 5.8, 1.6]}"
1,0.9527908491229538,,2026-07-01 18:33:09.110394+00:00,"{'features': [6.4, 3.3, 5.5, 0.6]}"
1,0.9147468247901723,,2026-07-01 18:33:09.027300+00:00,"{'features': [7.0, 3.6, 4.1, 0.6]}"
1,0.8953848539552678,,2026-07-01 18:33:08.943944+00:00,"{'features': [6.8, 2.9, 4.4, 1.3]}"
1,0.8914555320147789,,2026-07-01 18:33:08.861155+00:00,"{'features': [7.5, 2.2, 2.0, 1.9]}"
1,0.5881843076800631,,2026-07-01 18:33:08.778322+00:00,"{'features': [6.9, 3.2, 2.2, 2.4]}"
2,0.8308177594181454,,2026-07-01 18:33:08.692303+00:00,"{'features': [7.4, 3.7, 6.8, 1.6]}"
2,0.9895501442314384,,2026-07-01 18:33:08.609926+00:00,"{'features': [5.7, 2.5, 6.1, 2.3]}"
0,0.9936472456881019,,2026-07-01 18:33:08.528442+00:00,"{'features': [4.3, 3.8, 2.9, 0.3]}"
1,0.6486502118169002,,2026-07-01 18:33:08.444010+00:00,"{'features': [5.2, 2.7, 1.2, 2.3]}"
2,0.5814199826104968,,2026-07-01 18:33:08.359516+00:00,"{'features': [7.7, 4.3, 3.4, 2.4]}"
1,0.8907033707787617,,2026-07-01 18:33:08.276233+00:00,"{'features': [6.7, 3.5, 3.4, 1.3]}"
1,0.6076643311334712,,2026-07-01 18:33:08.191319+00:00,"{'features': [7.7, 2.2, 1.6, 2.4]}"
1,0.5960390433673746,,2026-07-01 18:33:08.108425+00:00,"{'features': [6.1, 3.4, 2.4, 1.2]}"
1,0.5748137426637399,,2026-07-01 18:33:08.020870+00:00,"{'features': [4.7, 2.8, 4.2, 0.5]}"
0,0.7503333359270598,,2026-07-01 18:33:07.937506+00:00,"{'features': [4.7, 3.8, 4.7, 1.5]}"
0,0.7949108557047666,,2026-07-01 18:33:07.852718+00:00,"{'features': [4.7, 2.5, 1.4, 0.4]}"
2,0.9917611288303615,,2026-07-01 18:33:07.754371+00:00,"{'features': [5.0, 3.2, 6.7, 2.3]}"
1,0.7060862475759551,,2026-07-01 18:33:07.668579+00:00,"{'features': [6.0, 3.1, 1.5, 1.7]}"
